# index 0: u''=-u
0.121388 0.12109 0.992641 
0.12154 0.121241 0.992623 
0.121691 0.121391 0.992605 
0.121843 0.121542 0.992586 
0.121995 0.121692 0.992568 
0.122146 0.121843 0.992549 
0.122298 0.121993 0.992531 
0.12245 0.122144 0.992512 
0.122601 0.122294 0.992494 
0.122753 0.122445 0.992475 
0.122905 0.122595 0.992457 
0.123056 0.122746 0.992438 
0.123208 0.122896 0.99242 
0.123359 0.123047 0.992401 
0.123511 0.123197 0.992382 
0.123663 0.123348 0.992364 
0.123814 0.123498 0.992345 
0.123966 0.123649 0.992326 
0.124118 0.123799 0.992307 
0.124269 0.12395 0.992289 
0.124421 0.1241 0.99227 
0.124573 0.124251 0.992251 
0.124724 0.124401 0.992232 
0.124876 0.124552 0.992213 
0.125027 0.124702 0.992194 
0.125179 0.124852 0.992175 
0.125331 0.125003 0.992156 
0.125482 0.125153 0.992137 
0.125634 0.125304 0.992118 
0.125786 0.125454 0.992099 
0.125937 0.125605 0.99208 
0.126089 0.125755 0.992061 
0.126241 0.125906 0.992042 
0.126392 0.126056 0.992023 
0.126544 0.126206 0.992004 
0.126696 0.126357 0.991985 
0.126847 0.126507 0.991966 
0.126999 0.126658 0.991946 
0.12715 0.126808 0.991927 
0.127302 0.126959 0.991908 
0.127454 0.127109 0.991889 
0.127605 0.127259 0.991869 
0.127757 0.12741 0.99185 
0.127909 0.12756 0.991831 
0.12806 0.127711 0.991811 
0.128212 0.127861 0.991792 
0.128364 0.128011 0.991773 
0.128515 0.128162 0.991753 
0.128667 0.128312 0.991734 
0.128818 0.128462 0.991714 
0.12897 0.128613 0.991695 
0.129122 0.128763 0.991675 
0.129273 0.128914 0.991656 
0.129425 0.129064 0.991636 
0.129577 0.129214 0.991617 
0.129728 0.129365 0.991597 
0.12988 0.129515 0.991577 
0.130032 0.129665 0.991558 
0.130183 0.129816 0.991538 
0.130335 0.129966 0.991518 
0.130486 0.130117 0.991499 
0.130638 0.130267 0.991479 
0.13079 0.130417 0.991459 
0.130941 0.130568 0.991439 
0.131093 0.130718 0.99142 
0.131245 0.130868 0.9914 
0.131396 0.131019 0.99138 
0.131548 0.131169 0.99136 
0.1317 0.131319 0.99134 
0.131851 0.13147 0.99132 
0.132003 0.13162 0.9913 
0.132155 0.13177 0.99128 
0.132306 0.131921 0.99126 
0.132458 0.132071 0.99124 
0.132609 0.132221 0.99122 
0.132761 0.132371 0.9912 
0.132913 0.132522 0.99118 
0.133064 0.132672 0.99116 
0.133216 0.132822 0.99114 
0.133368 0.132973 0.99112 
0.133519 0.133123 0.9911 
0.133671 0.133273 0.991079 
0.133823 0.133423 0.991059 
0.133974 0.133574 0.991039 
0.134126 0.133724 0.991019 
0.134277 0.133874 0.990998 
0.134429 0.134025 0.990978 
0.134581 0.134175 0.990958 
0.134732 0.134325 0.990937 
0.134884 0.134475 0.990917 
0.135036 0.134626 0.990897 
0.135187 0.134776 0.990876 
0.135339 0.134926 0.990856 
0.135491 0.135076 0.990835 
0.135642 0.135227 0.990815 
0.135794 0.135377 0.990794 
0.135946 0.135527 0.990774 
0.136097 0.135677 0.990753 
0.136249 0.135828 0.990732 
0.1364 0.135978 0.990712 
0.136552 0.136128 0.990691 
0.136704 0.136278 0.990671 
0.136855 0.136429 0.99065 
0.137007 0.136579 0.990629 
0.137159 0.136729 0.990608 
0.13731 0.136879 0.990588 
0.137462 0.137029 0.990567 
0.137614 0.13718 0.990546 
0.137765 0.13733 0.990525 
0.137917 0.13748 0.990505 
0.138068 0.13763 0.990484 
0.13822 0.13778 0.990463 
0.138372 0.137931 0.990442 
0.138523 0.138081 0.990421 
0.138675 0.138231 0.9904 
0.138827 0.138381 0.990379 
0.138978 0.138531 0.990358 
0.13913 0.138681 0.990337 
0.139282 0.138832 0.990316 
0.139433 0.138982 0.990295 
0.139585 0.139132 0.990274 
0.139736 0.139282 0.990253 
0.139888 0.139432 0.990232 
0.14004 0.139582 0.99021 
0.140191 0.139733 0.990189 
0.140343 0.139883 0.990168 
0.140495 0.140033 0.990147 
0.140646 0.140183 0.990126 
0.140798 0.140333 0.990104 
0.14095 0.140483 0.990083 
0.141101 0.140633 0.990062 
0.141253 0.140784 0.99004 
0.141405 0.140934 0.990019 
0.141556 0.141084 0.989998 
0.141708 0.141234 0.989976 
0.141859 0.141384 0.989955 
0.142011 0.141534 0.989933 
0.142163 0.141684 0.989912 
0.142314 0.141834 0.98989 
0.142466 0.141985 0.989869 
0.142618 0.142135 0.989847 
0.142769 0.142285 0.989826 
0.142921 0.142435 0.989804 
0.143073 0.142585 0.989783 
0.143224 0.142735 0.989761 
0.143376 0.142885 0.989739 
0.143527 0.143035 0.989718 
0.143679 0.143185 0.989696 
0.143831 0.143335 0.989674 
0.143982 0.143485 0.989652 
0.144134 0.143635 0.989631 
0.144286 0.143786 0.989609 
0.144437 0.143936 0.989587 
0.144589 0.144086 0.989565 
0.144741 0.144236 0.989543 
0.144892 0.144386 0.989521 
0.145044 0.144536 0.9895 
0.145195 0.144686 0.989478 
0.145347 0.144836 0.989456 
0.145499 0.144986 0.989434 
0.14565 0.145136 0.989412 
0.145802 0.145286 0.98939 
0.145954 0.145436 0.989368 
0.146105 0.145586 0.989346 
0.146257 0.145736 0.989324 
0.146409 0.145886 0.989301 
0.14656 0.146036 0.989279 
0.146712 0.146186 0.989257 
0.146864 0.146336 0.989235 
0.147015 0.146486 0.989213 
0.147167 0.146636 0.98919 
0.147318 0.146786 0.989168 
0.14747 0.146936 0.989146 
0.147622 0.147086 0.989124 
0.147773 0.147236 0.989101 
0.147925 0.147386 0.989079 
0.148077 0.147536 0.989057 
0.148228 0.147686 0.989034 
0.14838 0.147836 0.989012 
0.148532 0.147986 0.988989 
0.148683 0.148136 0.988967 
0.148835 0.148286 0.988945 
0.148986 0.148436 0.988922 
0.149138 0.148586 0.9889 
0.14929 0.148736 0.988877 
0.149441 0.148886 0.988854 
0.149593 0.149036 0.988832 
0.149745 0.149186 0.988809 
0.149896 0.149336 0.988787 
0.150048 0.149486 0.988764 
0.1502 0.149635 0.988741 
0.150351 0.149785 0.988719 
0.150503 0.149935 0.988696 
0.150654 0.150085 0.988673 
0.150806 0.150235 0.98865 
0.150958 0.150385 0.988627 
0.151109 0.150535 0.988605 
0.151261 0.150685 0.988582 
0.151413 0.150835 0.988559 
0.151564 0.150985 0.988536 
0.151716 0.151135 0.988513 
0.151868 0.151284 0.98849 
0.152019 0.151434 0.988467 
0.152171 0.151584 0.988444 
0.152323 0.151734 0.988421 
0.152474 0.151884 0.988398 
0.152626 0.152034 0.988375 
0.152777 0.152184 0.988352 
0.152929 0.152334 0.988329 
0.153081 0.152484 0.988306 
0.153232 0.152633 0.988283 
0.153384 0.152783 0.98826 
0.153536 0.152933 0.988237 
0.153687 0.153083 0.988213 
0.153839 0.153233 0.98819 
0.153991 0.153383 0.988167 
0.154142 0.153533 0.988144 
0.154294 0.153682 0.98812 
0.154445 0.153832 0.988097 
0.154597 0.153982 0.988074 
0.154749 0.154132 0.98805 
0.1549 0.154282 0.988027 
0.155052 0.154431 0.988004 
0.155204 0.154581 0.98798 
0.155355 0.154731 0.987957 
0.155507 0.154881 0.987933 
0.155659 0.155031 0.98791 
0.15581 0.155181 0.987886 
0.155962 0.15533 0.987863 
0.156113 0.15548 0.987839 
0.156265 0.15563 0.987815 
0.156417 0.15578 0.987792 
0.156568 0.15593 0.987768 
0.15672 0.156079 0.987745 
0.156872 0.156229 0.987721 
0.157023 0.156379 0.987697 
0.157175 0.156529 0.987673 
0.157327 0.156678 0.98765 
0.157478 0.156828 0.987626 
0.15763 0.156978 0.987602 
0.157782 0.157128 0.987578 
0.157933 0.157277 0.987554 
0.158085 0.157427 0.987531 
0.158236 0.157577 0.987507 
0.158388 0.157727 0.987483 
0.15854 0.157876 0.987459 
0.158691 0.158026 0.987435 
0.158843 0.158176 0.987411 
0.158995 0.158326 0.987387 
0.159146 0.158475 0.987363 
0.159298 0.158625 0.987339 
0.15945 0.158775 0.987315 
0.159601 0.158924 0.987291 
0.159753 0.159074 0.987267 
0.159904 0.159224 0.987243 
0.160056 0.159374 0.987218 
0.160208 0.159523 0.987194 
0.160359 0.159673 0.98717 
0.160511 0.159823 0.987146 
0.160663 0.159972 0.987121 
0.160814 0.160122 0.987097 
0.160966 0.160272 0.987073 
0.161118 0.160421 0.987049 
0.161269 0.160571 0.987024 
0.161421 0.160721 0.987 
0.161572 0.16087 0.986976 
0.161724 0.16102 0.986951 
0.161876 0.16117 0.986927 
0.162027 0.161319 0.986902 
0.162179 0.161469 0.986878 
0.162331 0.161619 0.986853 
0.162482 0.161768 0.986829 
0.162634 0.161918 0.986804 
0.162786 0.162068 0.98678 
0.162937 0.162217 0.986755 
0.163089 0.162367 0.98673 
0.163241 0.162516 0.986706 
0.163392 0.162666 0.986681 
0.163544 0.162816 0.986656 
0.163695 0.162965 0.986632 
0.163847 0.163115 0.986607 
0.163999 0.163265 0.986582 
0.16415 0.163414 0.986558 
0.164302 0.163564 0.986533 
0.164454 0.163713 0.986508 
0.164605 0.163863 0.986483 
0.164757 0.164013 0.986458 
0.164909 0.164162 0.986433 
0.16506 0.164312 0.986408 
0.165212 0.164461 0.986384 
0.165363 0.164611 0.986359 
0.165515 0.16476 0.986334 
0.165667 0.16491 0.986309 
0.165818 0.16506 0.986284 
0.16597 0.165209 0.986259 
0.166122 0.165359 0.986234 
0.166273 0.165508 0.986208 
0.166425 0.165658 0.986183 
0.166577 0.165807 0.986158 
0.166728 0.165957 0.986133 
0.16688 0.166106 0.986108 
0.167031 0.166256 0.986083 
0.167183 0.166405 0.986057 
0.167335 0.166555 0.986032 
0.167486 0.166704 0.986007 
0.167638 0.166854 0.985982 
0.16779 0.167003 0.985956 
0.167941 0.167153 0.985931 
0.168093 0.167302 0.985906 
0.168245 0.167452 0.98588 
0.168396 0.167601 0.985855 
0.168548 0.167751 0.985829 
0.1687 0.1679 0.985804 
0.168851 0.16805 0.985778 
0.169003 0.168199 0.985753 
0.169154 0.168349 0.985727 
0.169306 0.168498 0.985702 
0.169458 0.168648 0.985676 
0.169609 0.168797 0.985651 
0.169761 0.168947 0.985625 
0.169913 0.169096 0.9856 
0.170064 0.169246 0.985574 
0.170216 0.169395 0.985548 
0.170368 0.169545 0.985523 
0.170519 0.169694 0.985497 
0.170671 0.169843 0.985471 
0.170822 0.169993 0.985445 
0.170974 0.170142 0.985419 
0.171126 0.170292 0.985394 
0.171277 0.170441 0.985368 
0.171429 0.170591 0.985342 
0.171581 0.17074 0.985316 
0.171732 0.170889 0.98529 
0.171884 0.171039 0.985264 
0.172036 0.171188 0.985238 
0.172187 0.171338 0.985212 
0.172339 0.171487 0.985186 
0.17249 0.171636 0.98516 
0.172642 0.171786 0.985134 
0.172794 0.171935 0.985108 
0.172945 0.172085 0.985082 
0.173097 0.172234 0.985056 
0.173249 0.172383 0.98503 
0.1734 0.172533 0.985004 
0.173552 0.172682 0.984978 
0.173704 0.172831 0.984951 
0.173855 0.172981 0.984925 
0.174007 0.17313 0.984899 
0.174159 0.173279 0.984873 
0.17431 0.173429 0.984846 
0.174462 0.173578 0.98482 
0.174613 0.173727 0.984794 
0.174765 0.173877 0.984767 
0.174917 0.174026 0.984741 
0.175068 0.174175 0.984715 
0.17522 0.174325 0.984688 
0.175372 0.174474 0.984662 
0.175523 0.174623 0.984635 
0.175675 0.174773 0.984609 
0.175827 0.174922 0.984582 
0.175978 0.175071 0.984556 
0.17613 0.175221 0.984529 
0.176281 0.17537 0.984503 
0.176433 0.175519 0.984476 
0.176585 0.175668 0.984449 
0.176736 0.175818 0.984423 
0.176888 0.175967 0.984396 
0.17704 0.176116 0.984369 
0.177191 0.176266 0.984343 
0.177343 0.176415 0.984316 
0.177495 0.176564 0.984289 
0.177646 0.176713 0.984262 
0.177798 0.176863 0.984236 
0.177949 0.177012 0.984209 
0.178101 0.177161 0.984182 
0.178253 0.17731 0.984155 
0.178404 0.17746 0.984128 
0.178556 0.177609 0.984101 
0.178708 0.177758 0.984074 
0.178859 0.177907 0.984047 
0.179011 0.178056 0.98402 
0.179163 0.178206 0.983993 
0.179314 0.178355 0.983966 
0.179466 0.178504 0.983939 
0.179618 0.178653 0.983912 
0.179769 0.178802 0.983885 
0.179921 0.178952 0.983858 
0.180072 0.179101 0.983831 
0.180224 0.17925 0.983804 
0.180376 0.179399 0.983776 
0.180527 0.179548 0.983749 
0.180679 0.179698 0.983722 
0.180831 0.179847 0.983695 
0.180982 0.179996 0.983667 
0.181134 0.180145 0.98364 
0.181286 0.180294 0.983613 
0.181437 0.180443 0.983585 
0.181589 0.180593 0.983558 
0.18174 0.180742 0.983531 
0.181892 0.180891 0.983503 
0.182044 0.18104 0.983476 
0.182195 0.181189 0.983448 
0.182347 0.181338 0.983421 
0.182499 0.181487 0.983393 
0.18265 0.181636 0.983366 
0.182802 0.181786 0.983338 
0.182954 0.181935 0.983311 
0.183105 0.182084 0.983283 
0.183257 0.182233 0.983255 
0.183408 0.182382 0.983228 
0.18356 0.182531 0.9832 
0.183712 0.18268 0.983172 
0.183863 0.182829 0.983145 
0.184015 0.182978 0.983117 
0.184167 0.183127 0.983089 
0.184318 0.183276 0.983061 
0.18447 0.183426 0.983034 
0.184622 0.183575 0.983006 
0.184773 0.183724 0.982978 
0.184925 0.183873 0.98295 
0.185077 0.184022 0.982922 
0.185228 0.184171 0.982894 
0.18538 0.18432 0.982866 
0.185531 0.184469 0.982838 
0.185683 0.184618 0.98281 
0.185835 0.184767 0.982782 
0.185986 0.184916 0.982754 
0.186138 0.185065 0.982726 
0.18629 0.185214 0.982698 
0.186441 0.185363 0.98267 
0.186593 0.185512 0.982642 
0.186745 0.185661 0.982614 
0.186896 0.18581 0.982586 
0.187048 0.185959 0.982557 
0.187199 0.186108 0.982529 
0.187351 0.186257 0.982501 
0.187503 0.186406 0.982473 
0.187654 0.186555 0.982445 
0.187806 0.186704 0.982416 
0.187958 0.186853 0.982388 
0.188109 0.187002 0.98236 
0.188261 0.187151 0.982331 
0.188413 0.1873 0.982303 
0.188564 0.187449 0.982274 
0.188716 0.187598 0.982246 
0.188867 0.187747 0.982217 
0.189019 0.187896 0.982189 
0.189171 0.188045 0.982161 
0.189322 0.188193 0.982132 
0.189474 0.188342 0.982103 
0.189626 0.188491 0.982075 
0.189777 0.18864 0.982046 
0.189929 0.188789 0.982018 
0.190081 0.188938 0.981989 
0.190232 0.189087 0.98196 
0.190384 0.189236 0.981932 
0.190536 0.189385 0.981903 
0.190687 0.189534 0.981874 
0.190839 0.189683 0.981845 
0.19099 0.189831 0.981817 
0.191142 0.18998 0.981788 
0.191294 0.190129 0.981759 
0.191445 0.190278 0.98173 
0.191597 0.190427 0.981701 
0.191749 0.190576 0.981672 
0.1919 0.190725 0.981644 
0.192052 0.190873 0.981615 
0.192204 0.191022 0.981586 
0.192355 0.191171 0.981557 
0.192507 0.19132 0.981528 
0.192658 0.191469 0.981499 
0.19281 0.191618 0.98147 
0.192962 0.191767 0.981441 
0.193113 0.191915 0.981411 
0.193265 0.192064 0.981382 
0.193417 0.192213 0.981353 
0.193568 0.192362 0.981324 
0.19372 0.192511 0.981295 
0.193872 0.192659 0.981266 
0.194023 0.192808 0.981236 
0.194175 0.192957 0.981207 
0.194326 0.193106 0.981178 
0.194478 0.193255 0.981149 
0.19463 0.193403 0.981119 
0.194781 0.193552 0.98109 
0.194933 0.193701 0.981061 
0.195085 0.19385 0.981031 
0.195236 0.193998 0.981002 
0.195388 0.194147 0.980972 
0.19554 0.194296 0.980943 
0.195691 0.194445 0.980913 
0.195843 0.194593 0.980884 
0.195995 0.194742 0.980854 
0.196146 0.194891 0.980825 
0.196298 0.19504 0.980795 
0.196449 0.195188 0.980766 
0.196601 0.195337 0.980736 
0.196753 0.195486 0.980707 
0.196904 0.195634 0.980677 
0.197056 0.195783 0.980647 
0.197208 0.195932 0.980618 
0.197359 0.196081 0.980588 
0.197511 0.196229 0.980558 
0.197663 0.196378 0.980528 
0.197814 0.196527 0.980498 
0.197966 0.196675 0.980469 
0.198117 0.196824 0.980439 
0.198269 0.196973 0.980409 
0.198421 0.197121 0.980379 
0.198572 0.19727 0.980349 
0.198724 0.197419 0.980319 
0.198876 0.197567 0.980289 
0.199027 0.197716 0.980259 
0.199179 0.197865 0.980229 
0.199331 0.198013 0.980199 
0.199482 0.198162 0.980169 
0.199634 0.19831 0.980139 
0.199786 0.198459 0.980109 
0.199937 0.198608 0.980079 
0.200089 0.198756 0.980049 
0.20024 0.198905 0.980019 
0.200392 0.199054 0.979989 
0.200544 0.199202 0.979958 
0.200695 0.199351 0.979928 
0.200847 0.199499 0.979898 
0.200999 0.199648 0.979868 
0.20115 0.199797 0.979837 
0.201302 0.199945 0.979807 
0.201454 0.200094 0.979777 
0.201605 0.200242 0.979746 
0.201757 0.200391 0.979716 
0.201908 0.200539 0.979686 
0.20206 0.200688 0.979655 
0.202212 0.200836 0.979625 
0.202363 0.200985 0.979594 
0.202515 0.201134 0.979564 
0.202667 0.201282 0.979533 
0.202818 0.201431 0.979503 
0.20297 0.201579 0.979472 
0.203122 0.201728 0.979442 
0.203273 0.201876 0.979411 
0.203425 0.202025 0.97938 
0.203576 0.202173 0.97935 
0.203728 0.202322 0.979319 
0.20388 0.20247 0.979288 
0.204031 0.202619 0.979258 
0.204183 0.202767 0.979227 
0.204335 0.202916 0.979196 
0.204486 0.203064 0.979165 
0.204638 0.203213 0.979135 
0.20479 0.203361 0.979104 
0.204941 0.20351 0.979073 
0.205093 0.203658 0.979042 
0.205245 0.203807 0.979011 
0.205396 0.203955 0.97898 
0.205548 0.204103 0.978949 
0.205699 0.204252 0.978918 
0.205851 0.2044 0.978887 
0.206003 0.204549 0.978856 
0.206154 0.204697 0.978825 
0.206306 0.204846 0.978794 
0.206458 0.204994 0.978763 
0.206609 0.205142 0.978732 
0.206761 0.205291 0.978701 
0.206913 0.205439 0.97867 
0.207064 0.205588 0.978639 
0.207216 0.205736 0.978608 
0.207367 0.205884 0.978576 
0.207519 0.206033 0.978545 
0.207671 0.206181 0.978514 
0.207822 0.20633 0.978483 
0.207974 0.206478 0.978451 
0.208126 0.206626 0.97842 
0.208277 0.206775 0.978389 
0.208429 0.206923 0.978357 
0.208581 0.207071 0.978326 
0.208732 0.20722 0.978294 
0.208884 0.207368 0.978263 
0.209035 0.207516 0.978232 
0.209187 0.207665 0.9782 
0.209339 0.207813 0.978169 
0.20949 0.207961 0.978137 
0.209642 0.20811 0.978105 
0.209794 0.208258 0.978074 
0.209945 0.208406 0.978042 
0.210097 0.208555 0.978011 
0.210249 0.208703 0.977979 
0.2104 0.208851 0.977947 
0.210552 0.209 0.977916 
0.210704 0.209148 0.977884 
0.210855 0.209296 0.977852 
0.211007 0.209444 0.977821 
0.211158 0.209593 0.977789 
0.21131 0.209741 0.977757 
0.211462 0.209889 0.977725 
0.211613 0.210038 0.977693 
0.211765 0.210186 0.977661 
0.211917 0.210334 0.97763 
0.212068 0.210482 0.977598 
0.21222 0.210631 0.977566 
0.212372 0.210779 0.977534 
0.212523 0.210927 0.977502 
0.212675 0.211075 0.97747 
0.212826 0.211223 0.977438 
0.212978 0.211372 0.977406 
0.21313 0.21152 0.977374 
0.213281 0.211668 0.977342 
0.213433 0.211816 0.97731 
0.213585 0.211964 0.977277 
0.213736 0.212113 0.977245 
0.213888 0.212261 0.977213 
0.21404 0.212409 0.977181 
0.214191 0.212557 0.977149 
0.214343 0.212705 0.977116 
0.214494 0.212854 0.977084 
0.214646 0.213002 0.977052 
0.214798 0.21315 0.97702 
0.214949 0.213298 0.976987 
0.215101 0.213446 0.976955 
0.215253 0.213594 0.976922 
0.215404 0.213742 0.97689 
0.215556 0.213891 0.976858 
0.215708 0.214039 0.976825 
0.215859 0.214187 0.976793 
0.216011 0.214335 0.97676 
0.216163 0.214483 0.976728 
0.216314 0.214631 0.976695 
0.216466 0.214779 0.976663 
0.216617 0.214927 0.97663 
0.216769 0.215075 0.976597 
0.216921 0.215224 0.976565 
0.217072 0.215372 0.976532 
0.217224 0.21552 0.976499 
0.217376 0.215668 0.976467 
0.217527 0.215816 0.976434 
0.217679 0.215964 0.976401 
0.217831 0.216112 0.976369 
0.217982 0.21626 0.976336 
0.218134 0.216408 0.976303 
0.218285 0.216556 0.97627 
0.218437 0.216704 0.976237 
0.218589 0.216852 0.976204 
0.21874 0.217 0.976172 
0.218892 0.217148 0.976139 
0.219044 0.217296 0.976106 
0.219195 0.217444 0.976073 
0.219347 0.217592 0.97604 
0.219499 0.21774 0.976007 
0.21965 0.217888 0.975974 
0.219802 0.218036 0.975941 
0.219953 0.218184 0.975908 
0.220105 0.218332 0.975875 
0.220257 0.21848 0.975841 
0.220408 0.218628 0.975808 
0.22056 0.218776 0.975775 
0.220712 0.218924 0.975742 
0.220863 0.219072 0.975709 
0.221015 0.21922 0.975675 
0.221167 0.219368 0.975642 
0.221318 0.219516 0.975609 
0.22147 0.219664 0.975576 
0.221622 0.219812 0.975542 
0.221773 0.21996 0.975509 
0.221925 0.220108 0.975476 
0.222076 0.220256 0.975442 
0.222228 0.220403 0.975409 
0.22238 0.220551 0.975375 
0.222531 0.220699 0.975342 
0.222683 0.220847 0.975308 
0.222835 0.220995 0.975275 
0.222986 0.221143 0.975241 
0.223138 0.221291 0.975208 
0.22329 0.221439 0.975174 
0.223441 0.221587 0.975141 
0.223593 0.221734 0.975107 
0.223744 0.221882 0.975073 
0.223896 0.22203 0.97504 
0.224048 0.222178 0.975006 
0.224199 0.222326 0.974972 
0.224351 0.222474 0.974939 
0.224503 0.222622 0.974905 
0.224654 0.222769 0.974871 
0.224806 0.222917 0.974837 
0.224958 0.223065 0.974804 
0.225109 0.223213 0.97477 
0.225261 0.223361 0.974736 
0.225412 0.223508 0.974702 
0.225564 0.223656 0.974668 
0.225716 0.223804 0.974634 
0.225867 0.223952 0.9746 
0.226019 0.2241 0.974566 
0.226171 0.224247 0.974532 
0.226322 0.224395 0.974498 
0.226474 0.224543 0.974464 
0.226626 0.224691 0.97443 
0.226777 0.224838 0.974396 
0.226929 0.224986 0.974362 
0.227081 0.225134 0.974328 
0.227232 0.225282 0.974294 
0.227384 0.225429 0.974259 
0.227535 0.225577 0.974225 
0.227687 0.225725 0.974191 
0.227839 0.225873 0.974157 
0.22799 0.22602 0.974123 
0.228142 0.226168 0.974088 
0.228294 0.226316 0.974054 
0.228445 0.226463 0.97402 
0.228597 0.226611 0.973985 
0.228749 0.226759 0.973951 
0.2289 0.226907 0.973917 
0.229052 0.227054 0.973882 
0.229203 0.227202 0.973848 
0.229355 0.22735 0.973813 
0.229507 0.227497 0.973779 
0.229658 0.227645 0.973744 
0.22981 0.227793 0.97371 
0.229962 0.22794 0.973675 
0.230113 0.228088 0.973641 
0.230265 0.228235 0.973606 
0.230417 0.228383 0.973571 
0.230568 0.228531 0.973537 
0.23072 0.228678 0.973502 
0.230871 0.228826 0.973467 
0.231023 0.228974 0.973433 
0.231175 0.229121 0.973398 
0.231326 0.229269 0.973363 
0.231478 0.229416 0.973328 
0.23163 0.229564 0.973294 
0.231781 0.229712 0.973259 
0.231933 0.229859 0.973224 
0.232085 0.230007 0.973189 
0.232236 0.230154 0.973154 
0.232388 0.230302 0.973119 
0.23254 0.230449 0.973084 
0.232691 0.230597 0.973049 
0.232843 0.230745 0.973014 
0.232994 0.230892 0.972979 
0.233146 0.23104 0.972944 
0.233298 0.231187 0.972909 
0.233449 0.231335 0.972874 
0.233601 0.231482 0.972839 
0.233753 0.23163 0.972804 
0.233904 0.231777 0.972769 
0.234056 0.231925 0.972734 
0.234208 0.232072 0.972699 
0.234359 0.23222 0.972663 
0.234511 0.232367 0.972628 
0.234662 0.232515 0.972593 
0.234814 0.232662 0.972558 
0.234966 0.23281 0.972522 
0.235117 0.232957 0.972487 
0.235269 0.233105 0.972452 
0.235421 0.233252 0.972416 
0.235572 0.2334 0.972381 
0.235724 0.233547 0.972346 
0.235876 0.233694 0.97231 
0.236027 0.233842 0.972275 
0.236179 0.233989 0.972239 
0.23633 0.234137 0.972204 
0.236482 0.234284 0.972168 
0.236634 0.234432 0.972133 
0.236785 0.234579 0.972097 
0.236937 0.234726 0.972061 
0.237089 0.234874 0.972026 
0.23724 0.235021 0.97199 
0.237392 0.235169 0.971955 
0.237544 0.235316 0.971919 
0.237695 0.235463 0.971883 
0.237847 0.235611 0.971848 
0.237999 0.235758 0.971812 
0.23815 0.235905 0.971776 
0.238302 0.236053 0.97174 
0.238453 0.2362 0.971704 
0.238605 0.236347 0.971669 
0.238757 0.236495 0.971633 
0.238908 0.236642 0.971597 
0.23906 0.236789 0.971561 
0.239212 0.236937 0.971525 
0.239363 0.237084 0.971489 
0.239515 0.237231 0.971453 
